job_id,suite,slot,task,task_idx,state_id,perturbation_seed,effective_env_seed,method,objective,condition,arm_lock,timing,trigger_override,teacher_anchor_valid,anchor,epsilon,pgd_steps,K,target_token,output_dir,scientific_key,bridge_sha256,video,gate_dependency
65,libero_object,orange,orange_juice,9,2,123,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/orange_juice_s2_s123,8b09faa27b64fdaf51fc5fd9,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
66,libero_object,orange,orange_juice,9,2,456,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/orange_juice_s2_s456,b78aa0b61d69fc3b868f15c4,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
67,libero_object,tomato,tomato_sauce,5,1,42,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/tomato_sauce_s1_s42,3f617a8e09566814123e1714,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
68,libero_object,tomato,tomato_sauce,5,1,123,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/tomato_sauce_s1_s123,b0494d84849c5c1eca990fcf,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
69,libero_object,tomato,tomato_sauce,5,1,456,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/tomato_sauce_s1_s456,ae5c9cb027e0affa1e2695fb,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
70,libero_object,butterB,butter,6,6,42,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/butter_s6_s42,f42852e954800c77589e8792,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
71,libero_object,butterB,butter,6,6,123,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/butter_s6_s123,0dbac5a25c8be23a44aee3ea,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
72,libero_object,butterB,butter,6,6,456,0,TMA_armlock,vanilla_tma_gripper_open_ce,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/tma_armlock/butter_s6_s456,c8dcf6c2fb67496445507ad3,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
73,libero_object,salad,salad_dressing,2,1,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/salad_dressing_s1_s42,798cc6171bbbd612429be5e2,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
74,libero_object,salad,salad_dressing,2,1,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/salad_dressing_s1_s123,01600513bfd6e8ee287c40be,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
75,libero_object,salad,salad_dressing,2,1,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/salad_dressing_s1_s456,5b4502233b8dad581af59cca,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
76,libero_object,bbq,bbq_sauce,3,4,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/bbq_sauce_s4_s42,b7c4f0c55e19a92b9b216131,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
77,libero_object,bbq,bbq_sauce,3,4,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/bbq_sauce_s4_s123,4a0e1962d5fcfe285a41d564,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
78,libero_object,bbq,bbq_sauce,3,4,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/bbq_sauce_s4_s456,150c2bc730b29e6acb544573,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
79,libero_object,ketchup,ketchup,4,1,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/ketchup_s1_s42,20820885225e96a21f076824,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
80,libero_object,ketchup,ketchup,4,1,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/ketchup_s1_s123,7e0b6aae107d44af574b623e,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
81,libero_object,ketchup,ketchup,4,1,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/ketchup_s1_s456,742d9fc157cbcaa712fab52c,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
82,libero_object,milk,milk,7,5,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/milk_s5_s42,623336c56881f8d7390f68a8,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
83,libero_object,milk,milk,7,5,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/milk_s5_s123,13be5cfcf4b45583554aa4c0,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
84,libero_object,milk,milk,7,5,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/milk_s5_s456,8e8650d0edecb9bd585b19d4,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
85,libero_object,butterA,butter,6,5,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s5_s42,8890e78efb3b48bbf52f0002,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
86,libero_object,butterA,butter,6,5,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s5_s123,7c4450aa246fc711582c1640,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
87,libero_object,butterA,butter,6,5,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s5_s456,0e3556fa4780da42f7c5eeb2,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
88,libero_object,orange,orange_juice,9,2,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/orange_juice_s2_s42,3c138fb252da06c310127d39,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
89,libero_object,orange,orange_juice,9,2,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/orange_juice_s2_s123,5384893e5eeaf6369cc16131,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
90,libero_object,orange,orange_juice,9,2,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/orange_juice_s2_s456,a23a55169d40eb8c9acf80a5,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
91,libero_object,tomato,tomato_sauce,5,1,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/tomato_sauce_s1_s42,4f336bd8ef968402d63cac1d,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
92,libero_object,tomato,tomato_sauce,5,1,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/tomato_sauce_s1_s123,dbb0cc3e03a56c985f1a75ca,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
93,libero_object,tomato,tomato_sauce,5,1,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/tomato_sauce_s1_s456,99700fb29396822b86b05f10,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
94,libero_object,butterB,butter,6,6,42,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s6_s42,d6da05f154feab463a45ecc9,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
95,libero_object,butterB,butter,6,6,123,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s6_s123,037ef59ffcebd7776a1b1a86,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
96,libero_object,butterB,butter,6,6,456,0,Prefix_nolock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,False,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_nolock/butter_s6_s456,fef63be2f737e69419a85381,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
97,libero_object,salad,salad_dressing,2,1,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/salad_dressing_s1_s42,a56e733c208283f56bd3a356,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
98,libero_object,salad,salad_dressing,2,1,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/salad_dressing_s1_s123,17acc5365e3b5121a9e7ef44,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
99,libero_object,salad,salad_dressing,2,1,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/salad_dressing_s1_s456,752157583a8ea27265bf2b40,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
100,libero_object,bbq,bbq_sauce,3,4,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/bbq_sauce_s4_s42,67c8ed8aafdc0e55339a5fc5,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
101,libero_object,bbq,bbq_sauce,3,4,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/bbq_sauce_s4_s123,e09499df27d3a93bc5e8b699,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
102,libero_object,bbq,bbq_sauce,3,4,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/bbq_sauce_s4_s456,cc9a5344dca25b00a0b18abb,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
103,libero_object,ketchup,ketchup,4,1,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/ketchup_s1_s42,9d0426f13b47a4e6a2f1444b,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
104,libero_object,ketchup,ketchup,4,1,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/ketchup_s1_s123,7e2f29acd334d5541aafd0cd,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
105,libero_object,ketchup,ketchup,4,1,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/ketchup_s1_s456,a54554dae3c079bd27720943,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
106,libero_object,milk,milk,7,5,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/milk_s5_s42,c7fd26f026cfc6881be39050,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
107,libero_object,milk,milk,7,5,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/milk_s5_s123,afd6d45954b1d955bf39bd78,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
108,libero_object,milk,milk,7,5,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/milk_s5_s456,7a03de98fe3aaa174d420326,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
109,libero_object,butterA,butter,6,5,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s5_s42,627950d664f197047e3320ee,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
110,libero_object,butterA,butter,6,5,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s5_s123,45519b5d8ab54ebc3e82c757,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
111,libero_object,butterA,butter,6,5,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s5_s456,10ac081a98dd3684f97ef97a,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
112,libero_object,orange,orange_juice,9,2,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/orange_juice_s2_s42,232a1f429b67fd59ff035721,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
113,libero_object,orange,orange_juice,9,2,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/orange_juice_s2_s123,54a0cbdd3f5ba7a90cd00109,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
114,libero_object,orange,orange_juice,9,2,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/orange_juice_s2_s456,e0b5969663bd3e87302c24cd,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
115,libero_object,tomato,tomato_sauce,5,1,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/tomato_sauce_s1_s42,c44f47f3730324dd4764cdc7,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
116,libero_object,tomato,tomato_sauce,5,1,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/tomato_sauce_s1_s123,f68bc6d72d36f41f6066feef,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
117,libero_object,tomato,tomato_sauce,5,1,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/tomato_sauce_s1_s456,6d666dab6d5b15a0d5422176,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
118,libero_object,butterB,butter,6,6,42,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s6_s42,5bf942e4d93d270f95df330c,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
119,libero_object,butterB,butter,6,6,123,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s6_s123,600e5584428ae4733d7ffdd8,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
120,libero_object,butterB,butter,6,6,456,0,Prefix_armlock,autoregressive_prefix_gripper_target_token_logratio_arm_v3,TRUE_T10,True,student,-1,False,0,0.023529411764705882,20,10,31744,/mnt/sdc/dty_user/openvla_attack/evidence/phase7_object/breadth_120/prefix_armlock/butter_s6_s456,7465aaf0beb526e8bf77d3af,64c83e95bf621496640c7059065c11e05b9b306f9d63c9791d3943c322327dd2,True,OBJECT_BREADTH_ATTACK_PASS
