trace_id,task_key,state_id,seed,split,source_path,source_sha256,row_count,remapper_version,grasp_privilege_valid,n_close_candidates,n_tp_qualifying_candidates,teacher_p_step,teacher_r_step,category
trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189,cream_cheese,38,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s38_w0_10_s20d_clean_seed0_job330189.csv,ec3ea97b14b8e198b99a727ddc49d0af3d52de9842a1279e0c9ece571ac5a233,128,rc1a_corrected_v2_e1_5,True,5,1,47,47,ELIGIBLE_MULTI_CANDIDATE
trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192,cream_cheese,41,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s41_w0_10_s20d_clean_seed0_job330192.csv,b2f3ef0b83f4e849c817b872139564ae5c8b8abc57173b95986c00ed99a291f5,162,rc1a_corrected_v2_e1_5,True,3,1,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194,cream_cheese,43,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_cream_cheese_s43_w0_10_s20d_clean_seed0_job330194.csv,cc4c1a49d6e01a1c81316af4121e010571e462fbd1d56c60f16d28d80176d5e1,280,rc1a_corrected_v2_e1_5,True,14,1,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s2_w0_10_s20d_clean_seed0_job250008,ketchup,2,0,train,/data/liuyu/outputs/stageb_s20k_clean_expansion_20260613/trace_ketchup_s2_w0_10_s20d_clean_seed0_job250008.csv,956bcb6a543f02893d9673113107f2633bb8bf109d4a577ec3b7c90770ef908d,140,rc1a_corrected_v2_e1_5,True,2,1,56,0,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s3_w0_10_s20d_clean_seed0_job250009,ketchup,3,0,train,/data/liuyu/outputs/stageb_s20k_clean_expansion_20260613/trace_ketchup_s3_w0_10_s20d_clean_seed0_job250009.csv,3c2c0d9212bb8d713c59656c794e3a6bd066fde4ef1d9134d698414ed9bd8863,146,rc1a_corrected_v2_e1_5,True,3,1,55,55,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201,ketchup,10,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s10_w0_10_s20d_clean_seed0_job330201.csv,dc454193df26d0dfbd6c4ef78b584aed36a1d563dc073e8a31368585860bc286,164,rc1a_corrected_v2_e1_5,True,6,1,56,56,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203,ketchup,12,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203.csv,5bc2f35f2b4d6ef779e27ad6f35b8757caabd11e2c1a7d3bd362f2555896642f,280,rc1a_corrected_v2_e1_5,True,14,1,40,37,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204,ketchup,13,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204.csv,68b4b5d81eb3dfbe6afd7d42594b5dbe49f798465088ce107c6a7aabbfee79ed,152,rc1a_corrected_v2_e1_5,True,4,1,60,7,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s22_w0_10_s20d_clean_seed0_job330213,ketchup,22,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s22_w0_10_s20d_clean_seed0_job330213.csv,0c343472bdc56dbf71f25a4f007619538d52105248cbcc599a12af279c6b3587,133,rc1a_corrected_v2_e1_5,True,2,1,52,52,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s23_w0_10_s20d_clean_seed0_job330214,ketchup,23,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s23_w0_10_s20d_clean_seed0_job330214.csv,beeefba2b4addd256e000a702108dabad551858e5b53c4bd599d71cff97865c5,146,rc1a_corrected_v2_e1_5,True,3,1,51,51,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s25_w0_10_s20d_clean_seed0_job330216,ketchup,25,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s25_w0_10_s20d_clean_seed0_job330216.csv,3e5d7ffe1d1af5fb652efd19a62f7bfd633729a21af504b5a9c07fda7b8a2ea9,280,rc1a_corrected_v2_e1_5,True,13,1,59,59,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s26_w0_10_s20d_clean_seed0_job330217,ketchup,26,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s26_w0_10_s20d_clean_seed0_job330217.csv,4aa06aeeea7dd795ea9c86c915176f628315935d919bf4fa39be4df3bf39b2b6,142,rc1a_corrected_v2_e1_5,True,4,1,54,54,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s30_w0_10_s20d_clean_seed0_job330221,ketchup,30,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s30_w0_10_s20d_clean_seed0_job330221.csv,9d93e63faa1926529b71bbd47485c036b3749f7c71a581f45fbe4d2c6787dd03,138,rc1a_corrected_v2_e1_5,True,3,1,56,52,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s33_w0_10_s20d_clean_seed0_job330224,ketchup,33,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s33_w0_10_s20d_clean_seed0_job330224.csv,6d17748b3e791bc769e676b7e8e3af77ec1e983038c9b49704bf9fa1a5e624f3,190,rc1a_corrected_v2_e1_5,True,5,1,107,55,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s34_w0_10_s20d_clean_seed0_job330225,ketchup,34,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s34_w0_10_s20d_clean_seed0_job330225.csv,6dc7f10ac881db9a345ff5c0f8bece7c7c7a79ee5014d8bf6fc6eccb1f940396,165,rc1a_corrected_v2_e1_5,True,2,1,74,74,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s35_w0_10_s20d_clean_seed0_job330226,ketchup,35,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s35_w0_10_s20d_clean_seed0_job330226.csv,45830559e22c9ad413fc1894a7378427fd0d8d3f13fbffa29d206b5295cd1f4e,143,rc1a_corrected_v2_e1_5,True,3,1,55,55,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s36_w0_10_s20d_clean_seed0_job330227,ketchup,36,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s36_w0_10_s20d_clean_seed0_job330227.csv,c796df159321c9c3f1c9c3cb2aa0a3d022ab2cdfadc9913f0089066e810b872a,134,rc1a_corrected_v2_e1_5,True,4,1,46,46,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s38_w0_10_s20d_clean_seed0_job330229,ketchup,38,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s38_w0_10_s20d_clean_seed0_job330229.csv,1b2d407d41a41ccd267e0fd346ab95e4a5d8ee9bf1f82687e238e60dcdb5d615,143,rc1a_corrected_v2_e1_5,True,5,1,51,7,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s41_w0_10_s20d_clean_seed0_job330232,ketchup,41,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s41_w0_10_s20d_clean_seed0_job330232.csv,cacaf2730b098f11cb1fdcd8e930cb6073d786bf5dc87dd8036b3098c0acad84,139,rc1a_corrected_v2_e1_5,True,3,1,51,51,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s43_w0_10_s20d_clean_seed0_job330234,ketchup,43,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s43_w0_10_s20d_clean_seed0_job330234.csv,9100560860dccdf245a0f8146440e8762d8010c21a6fd4400ffddc4079c8a50d,144,rc1a_corrected_v2_e1_5,True,3,1,52,52,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s45_w0_10_s20d_clean_seed0_job330236,ketchup,45,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s45_w0_10_s20d_clean_seed0_job330236.csv,8428471496a77b0e59b3732939df9bbb7dfa41ca0903be2e7b28bb9ff57f9b8c,137,rc1a_corrected_v2_e1_5,True,3,1,42,42,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s47_w0_10_s20d_clean_seed0_job330238,ketchup,47,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s47_w0_10_s20d_clean_seed0_job330238.csv,c942ff09eab57c3f0cbc484e69b9d6fe163f146e23d650606d4bfdf628c8ddf0,156,rc1a_corrected_v2_e1_5,True,6,1,58,8,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s48_w0_10_s20d_clean_seed0_job330239,ketchup,48,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s48_w0_10_s20d_clean_seed0_job330239.csv,14ded54bf0c3f909b50f4964dc74b2cda3273a5dcd783380b0ab482e1e75ea39,147,rc1a_corrected_v2_e1_5,True,4,1,46,46,ELIGIBLE_MULTI_CANDIDATE
trace_ketchup_s49_w0_10_s20d_clean_seed0_job330240,ketchup,49,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s49_w0_10_s20d_clean_seed0_job330240.csv,19290e3ec2194e8fbaca28d8961f426eaa26c90dc51ffa6e32dde1f482c0c529,146,rc1a_corrected_v2_e1_5,True,4,1,57,7,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s1_w0_10_s20d_clean_seed0_job230490,milk,1,0,train,/data/liuyu/outputs/stageb_s20i_clean_expansion_20260612/trace_milk_s1_w0_10_s20d_clean_seed0_job230490.csv,46544ad60c79e3eacc1d6cfba2cb7558e52d7f4811aee06b40d2cb053c0d6655,153,rc1a_corrected_v2_e1_5,True,6,1,50,50,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s25_w0_10_s20d_clean_seed0_job330256,milk,25,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s25_w0_10_s20d_clean_seed0_job330256.csv,1e01ac8a7f45860c8005f9ec746b0e2bc57ce61b8021cdc501b3a95b78a47d74,133,rc1a_corrected_v2_e1_5,True,2,1,48,48,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s31_w0_10_s20d_clean_seed0_job330262,milk,31,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s31_w0_10_s20d_clean_seed0_job330262.csv,1f70b5c6f55dcc89baef9cbdb0965d8a3b684680c7829ccaa73cd99b28660ce3,123,rc1a_corrected_v2_e1_5,True,2,1,40,40,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s37_w0_10_s20d_clean_seed0_job330268,milk,37,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s37_w0_10_s20d_clean_seed0_job330268.csv,3b6a90b4139b5f5a869a7388c535106cf15196af6ca1d7d693a0d45922c4c1ca,138,rc1a_corrected_v2_e1_5,True,2,1,53,53,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s39_w0_10_s20d_clean_seed0_job330270,milk,39,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s39_w0_10_s20d_clean_seed0_job330270.csv,e56f812bb9c95864403d7520e10eafa037df9fc81254d198133d074aa1b9dfab,137,rc1a_corrected_v2_e1_5,True,4,1,51,6,ELIGIBLE_MULTI_CANDIDATE
trace_milk_s45_w0_10_s20d_clean_seed0_job330276,milk,45,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s45_w0_10_s20d_clean_seed0_job330276.csv,bd8b43e55b31476fb79db49e588a34b4a81a6f521fc79abe58cfe4045bf24e90,141,rc1a_corrected_v2_e1_5,True,2,1,52,52,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282,orange_juice,11,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282.csv,58d183adce2be30d573940d062c5d3e6809898dde2252db0df3b59c7831963d6,169,rc1a_corrected_v2_e1_5,True,3,1,96,14,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284,orange_juice,13,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284.csv,47e977327b78423626c83f4820368c35d9ea179727ec00e406df8ee9aacc4670,139,rc1a_corrected_v2_e1_5,True,2,1,58,58,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286.csv,a31719a69738c8c9ef11a284c9a24dfeedff175d5a9b9ae6ff599e61617100be,121,rc1a_corrected_v2_e1_5,True,4,1,40,40,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293.csv,4216b57ee9200d5d81f53ba6ac1421aefa61308f65d26af1a298b0163a8d4777,214,rc1a_corrected_v2_e1_5,True,9,1,129,58,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303,orange_juice,32,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303.csv,c205c5dd822fac911045a16354dcc5d702783ef579ca0889dc1fa5638f4fa8e8,228,rc1a_corrected_v2_e1_5,True,2,1,142,142,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308.csv,dd41f31c70072f2635b20df3d79cfd7554d1afbd4990688a354ebd3ba507b6bf,213,rc1a_corrected_v2_e1_5,True,15,1,134,11,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311.csv,4ba75e736a7057964be2e808550ced6aa899d419f4eb10c83c8e8034a4e3abb2,228,rc1a_corrected_v2_e1_5,True,7,1,61,61,ELIGIBLE_MULTI_CANDIDATE
trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314,orange_juice,43,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314.csv,57dd7d5745a00f957092e7a88491292143db024f97b2867cc02710f9a11889ac,147,rc1a_corrected_v2_e1_5,True,3,1,66,66,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s2_w0_10_s20d_clean_seed0_job250014,salad_dressing,2,0,train,/data/liuyu/outputs/stageb_s20k_clean_expansion_20260613/trace_salad_dressing_s2_w0_10_s20d_clean_seed0_job250014.csv,edaa9fadbd3a027dd4203fc3757e17291ffd0f4296691bae62d543fd4dd3d3e0,111,rc1a_corrected_v2_e1_5,True,2,1,40,40,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322,salad_dressing,11,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322.csv,89dd120f7375adb746f004bc2a88083a1f410e9032262a2fdb0ecaa82887d564,136,rc1a_corrected_v2_e1_5,True,3,1,59,59,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323,salad_dressing,12,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323.csv,53173a3104b36c03fa7ab7dcf7b43099710fb8d82bf1cd4375fa0a764ad71e5e,132,rc1a_corrected_v2_e1_5,True,3,1,61,55,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s16_w0_10_s20d_clean_seed0_job330327,salad_dressing,16,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s16_w0_10_s20d_clean_seed0_job330327.csv,8882b1c101fc027196887efa931cdddc5bc8d04c7d88d348df1d62a790b9041f,116,rc1a_corrected_v2_e1_5,True,2,1,50,50,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s17_w0_10_s20d_clean_seed0_job330328,salad_dressing,17,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s17_w0_10_s20d_clean_seed0_job330328.csv,cb77168dfd554dba4459713d96515946d5cbdc229a15936614e62f174f9606be,116,rc1a_corrected_v2_e1_5,True,2,1,49,49,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s29_w0_10_s20d_clean_seed0_job330340,salad_dressing,29,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s29_w0_10_s20d_clean_seed0_job330340.csv,a2ab7485211902902a6345cd45b36532ca0547daaee8540442af202a71d78625,130,rc1a_corrected_v2_e1_5,True,2,1,57,57,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s30_w0_10_s20d_clean_seed0_job330341,salad_dressing,30,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s30_w0_10_s20d_clean_seed0_job330341.csv,48a1ec2887d49bb67e3fad69b6851754461be180dd60046107674f05e724af07,97,rc1a_corrected_v2_e1_5,True,3,1,39,32,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s31_w0_10_s20d_clean_seed0_job330342,salad_dressing,31,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s31_w0_10_s20d_clean_seed0_job330342.csv,4fd23f967ad4f4e4a30bfb968d23c8f0cd11fbf29487e1b11c97a97db3631457,177,rc1a_corrected_v2_e1_5,True,4,1,105,66,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s38_w0_10_s20d_clean_seed0_job330349,salad_dressing,38,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s38_w0_10_s20d_clean_seed0_job330349.csv,d3f97c7aa80ff5964b973ad45c301eebce4bb7b20952df06cf98251a3b57f448,137,rc1a_corrected_v2_e1_5,True,3,1,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_salad_dressing_s40_w0_10_s20d_clean_seed0_job330351,salad_dressing,40,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_salad_dressing_s40_w0_10_s20d_clean_seed0_job330351.csv,62e2a45469028e5421e2998dfb40a55dd8bbc8c26895ee9297fc5559f5be530c,127,rc1a_corrected_v2_e1_5,True,3,1,50,46,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s2_w0_10_s20d_clean_seed0_job250011,tomato_sauce,2,0,train,/data/liuyu/outputs/stageb_s20k_clean_expansion_20260613/trace_tomato_sauce_s2_w0_10_s20d_clean_seed0_job250011.csv,7a985038e0e72a08429c8e56359e1859be5a7206f937fc04db448918be8f9ef4,168,rc1a_corrected_v2_e1_5,True,2,1,97,97,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s10_w0_10_s20d_clean_seed0_job330361,tomato_sauce,10,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s10_w0_10_s20d_clean_seed0_job330361.csv,07c6d27f201387a592b4e8c23d440b1aa9f1f8f3bf96add4549165471d27c616,123,rc1a_corrected_v2_e1_5,True,3,1,54,54,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s11_w0_10_s20d_clean_seed0_job330362,tomato_sauce,11,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s11_w0_10_s20d_clean_seed0_job330362.csv,cdbcfe6b7896a729d50d9a9950b526ec787bab63e8ea8178f8a4a7e6cc432eea,121,rc1a_corrected_v2_e1_5,True,2,1,56,56,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s12_w0_10_s20d_clean_seed0_job330363,tomato_sauce,12,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s12_w0_10_s20d_clean_seed0_job330363.csv,58991fc95d5a47c1bed4ad9a932b608afe8312a12d9567447748fb6fdcb5410d,164,rc1a_corrected_v2_e1_5,True,9,1,68,68,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s13_w0_10_s20d_clean_seed0_job330364,tomato_sauce,13,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s13_w0_10_s20d_clean_seed0_job330364.csv,2542b7d2f44dcb72cf311caa8e487052df7a92b29a134b683691569f5043386c,141,rc1a_corrected_v2_e1_5,True,4,1,70,70,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s15_w0_10_s20d_clean_seed0_job330366,tomato_sauce,15,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s15_w0_10_s20d_clean_seed0_job330366.csv,0ee820deaf2203d32a2a4103732e07a0b6efbe669096d491d5c6a4eefdace25f,280,rc1a_corrected_v2_e1_5,True,27,1,169,56,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s18_w0_10_s20d_clean_seed0_job330369,tomato_sauce,18,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s18_w0_10_s20d_clean_seed0_job330369.csv,aea85fc4e5bca316a46306083108ef474c0d56e1224acb94cdafa0ac505829f4,162,rc1a_corrected_v2_e1_5,True,9,1,70,70,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s19_w0_10_s20d_clean_seed0_job330370,tomato_sauce,19,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s19_w0_10_s20d_clean_seed0_job330370.csv,9414f133cf13b773a1605a91dbebcf44142ac9529f61b05a149e7a4c89686767,132,rc1a_corrected_v2_e1_5,True,3,1,54,54,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s23_w0_10_s20d_clean_seed0_job330374,tomato_sauce,23,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s23_w0_10_s20d_clean_seed0_job330374.csv,52340b9b151b211de1445043458f8a99470c27759cad21a94df0e214477be032,148,rc1a_corrected_v2_e1_5,True,2,1,141,69,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s24_w0_10_s20d_clean_seed0_job330375,tomato_sauce,24,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s24_w0_10_s20d_clean_seed0_job330375.csv,1837db00678688efe2d93ecc80d12d79511e6439371b032b4c7711c32d1824d9,280,rc1a_corrected_v2_e1_5,True,35,1,234,39,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s35_w0_10_s20d_clean_seed0_job330386,tomato_sauce,35,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s35_w0_10_s20d_clean_seed0_job330386.csv,4e7d7b6c0b0b5fe7dc5e7b8589445f5a9b47cd9b944b6e0db924acadd75dcdd4,126,rc1a_corrected_v2_e1_5,True,2,1,60,60,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s36_w0_10_s20d_clean_seed0_job330387,tomato_sauce,36,0,train,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s36_w0_10_s20d_clean_seed0_job330387.csv,b96afe4b56e7b491d8e923b4a9847719786a0563ea2dc875f696630102ce0987,150,rc1a_corrected_v2_e1_5,True,7,1,67,65,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s39_w0_10_s20d_clean_seed0_job330390,tomato_sauce,39,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s39_w0_10_s20d_clean_seed0_job330390.csv,a22d22fbfd654ae85cfa0de3fb45ac9229365f65afd1f2bb29f39fd3d357fe9a,176,rc1a_corrected_v2_e1_5,True,7,1,158,75,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s40_w0_10_s20d_clean_seed0_job330391,tomato_sauce,40,0,val,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s40_w0_10_s20d_clean_seed0_job330391.csv,5e5beb20a54bcdcb5425947be9ca5114a84c6038905d925f203d015c7e59dd58,154,rc1a_corrected_v2_e1_5,True,8,1,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s41_w0_10_s20d_clean_seed0_job330392,tomato_sauce,41,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s41_w0_10_s20d_clean_seed0_job330392.csv,f23f5ed0a9da903a4127767b99e0284d223819bff937b5c4fd74caebad6e1500,144,rc1a_corrected_v2_e1_5,True,2,1,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s42_w0_10_s20d_clean_seed0_job330393,tomato_sauce,42,0,test,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_tomato_sauce_s42_w0_10_s20d_clean_seed0_job330393.csv,377ba94422054afe66250eeae48a9c61e29738ea236532afc411f6a016ea7735,118,rc1a_corrected_v2_e1_5,True,2,1,59,59,ELIGIBLE_MULTI_CANDIDATE
