suite,task_id,episode_key,canonical_index_label,real_source_label_found,source_label_path,source_label_sha256,source_anchor,source_window_start,source_window_end,source_confidence,source_event_id,matches_canonical,notes
libero_object,8,libero_object/task_08/state_027/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_027/clean/attempt_01"", ""n_privileged_records"": 139, ""parent_key"": ""libero_object/task_08/state_027"", ""state_id"": 27, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""bfbc07dbbab2c03cfa8b4ac8c793b58c003d07b5f545d2ba4258465579257af8"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,73,73,82,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_028/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_028/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_028"", ""state_id"": 28, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""ed36f4f2e1d959636a5b9c4aadda6240772d787005fe5d58fbc7543dfcfa41b2"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_029/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_029/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_029"", ""state_id"": 29, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""69c1d6cc1b21afd99cbb35cc8d6f4a6da55f5627a416ef1eef82a23eb4ed58d1"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,293,293,302,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_030/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_030/clean/attempt_01"", ""n_privileged_records"": 145, ""parent_key"": ""libero_object/task_08/state_030"", ""state_id"": 30, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""baa9aefb36ed82a74c0976fad35cbf49e0a0ebd14ec60d78a31539cfc6e26dbd"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,82,82,91,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_031/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_031/clean/attempt_01"", ""n_privileged_records"": 166, ""parent_key"": ""libero_object/task_08/state_031"", ""state_id"": 31, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""1c1f29ea01d603da3504ecd602b4cc3827852473d78f9bff8a81af7d1a577824"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,82,82,91,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_032/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_032/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_032"", ""state_id"": 32, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""6eca190540d33c0c15007c37f2fb2aac77dcf0872992d40cec621bc19610e37b"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_033/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_033/clean/attempt_01"", ""n_privileged_records"": 162, ""parent_key"": ""libero_object/task_08/state_033"", ""state_id"": 33, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""af2f79c5437206622f685569da01dd7e6801fc2e28e9b4810104d49968295d88"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,83,83,92,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_034/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_034/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_034"", ""state_id"": 34, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""fbdf568fd126f5b6f38b805fda3da8e8dae4f8b7dfb3ac882aeb4814a1b9f137"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_035/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_035/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_035"", ""state_id"": 35, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""fc350213209685a02bbfac4249888ac97fcc64a6aec990a9d16131c8dd2beae8"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_036/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_036/clean/attempt_01"", ""n_privileged_records"": 215, ""parent_key"": ""libero_object/task_08/state_036"", ""state_id"": 36, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""5f189298ebb79d05d3473850e15d309358da82803f5cecc51bf9b815b7673f20"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,92,92,101,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_037/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_037/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_037"", ""state_id"": 37, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""f48829042f0d83ebcd85c219a4cbdd6f01494e22ebe770fecf6df7841a0cc944"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_038/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_038/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_038"", ""state_id"": 38, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""204e2cfaf8ab0b143afe5576d7283ce07a1e33a407de038cbc39c3b7f2470b0e"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_039/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_039/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_039"", ""state_id"": 39, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""c05afd9034f3482adb45f2ca169e3f4a1b84c52e733dd3a5b1d8e048edee2f4f"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_040/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_040/clean/attempt_01"", ""n_privileged_records"": 161, ""parent_key"": ""libero_object/task_08/state_040"", ""state_id"": 40, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""10ddd77545d6e4fff32bf03aa3aa2405f4fbeb22b8e18926b7df39e36d1b6cac"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,76,76,85,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_041/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_041/clean/attempt_01"", ""n_privileged_records"": 181, ""parent_key"": ""libero_object/task_08/state_041"", ""state_id"": 41, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""9258ee59f67865ed7ccadd919179d5538843578d648cebda66db49d7652de50a"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,91,91,100,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_042/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_042/clean/attempt_01"", ""n_privileged_records"": 233, ""parent_key"": ""libero_object/task_08/state_042"", ""state_id"": 42, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""e0a85135692099c4f4c758478e156563d353a9a6a6a5b3e1367c7c87cae3895f"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,110,110,119,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_043/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_043/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_043"", ""state_id"": 43, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""9cece9c83daeaa3218fa83c40ff9894117eb53d5279b3f2725dc18caced0426f"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_044/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_044/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_044"", ""state_id"": 44, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""ed15c30418f09129a1e778c7323cf44b7537f32282d9290a7b18c8f71ff5d5ba"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_045/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_045/clean/attempt_01"", ""n_privileged_records"": 147, ""parent_key"": ""libero_object/task_08/state_045"", ""state_id"": 45, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""a4a9969aba7c72f8047feb5a544759c7476cf2acd4fc1ca21c684fd54f0e457f"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,72,72,81,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_046/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_046/clean/attempt_01"", ""n_privileged_records"": 176, ""parent_key"": ""libero_object/task_08/state_046"", ""state_id"": 46, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""ffdc2304280b7a77e6ef0aedc48b6e83c04ec1f5a3ddd9c4519d71afbc7b96b5"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,66,66,75,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_047/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_047/clean/attempt_01"", ""n_privileged_records"": 157, ""parent_key"": ""libero_object/task_08/state_047"", ""state_id"": 47, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""a7839ae4a9d395622d5b4364d4c8c783aae09571115a7f864d4f60bb7ce0b975"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,84,84,93,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_048/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_048/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_048"", ""state_id"": 48, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""d76da248cddb421426bf62a83bf766099cafb5506623f01684966e06c092024f"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_049/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_049/clean/attempt_01"", ""n_privileged_records"": 169, ""parent_key"": ""libero_object/task_08/state_049"", ""state_id"": 49, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""f661e9322682e66d66a52c981ddfba5335709a634168e32418170da5911f08eb"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,78,78,87,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_005/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_005/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_005"", ""state_id"": 5, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""d8b32fb1b585808bfa50ca9800af189ec501b0789762bef72c44ef1ed5885b10"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_006/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_006/clean/attempt_01"", ""n_privileged_records"": 152, ""parent_key"": ""libero_object/task_08/state_006"", ""state_id"": 6, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""d0132c82e9825d9d91781053b8f0a6b459c5814ff05345ad61081016d289f89d"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,83,83,92,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_007/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_007/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_007"", ""state_id"": 7, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""a2e5302d84e84dfe0a1bcdf6fde1bbf4bd0a3635e577c8df193bbfd8e2a70af9"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_008/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_008/clean/attempt_01"", ""n_privileged_records"": 400, ""parent_key"": ""libero_object/task_08/state_008"", ""state_id"": 8, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""02ee94f712bda6987bd3376c0328615f2e1920a94b1940d4ec16a2236391fe4c"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,-1,-1,-1,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,8,libero_object/task_08/state_009/clean/attempt_01,"{""episode_key"": ""libero_object/task_08/state_009/clean/attempt_01"", ""n_privileged_records"": 226, ""parent_key"": ""libero_object/task_08/state_009"", ""state_id"": 9, ""suite"": ""libero_object"", ""task_id"": 8, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""c20479ee160488d5661892c5775509265f6149bb2f4f16270c6324b0fd551a29"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,140,140,149,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,9,libero_object/task_09/state_010/clean/attempt_01,"{""episode_key"": ""libero_object/task_09/state_010/clean/attempt_01"", ""n_privileged_records"": 284, ""parent_key"": ""libero_object/task_09/state_010"", ""state_id"": 10, ""suite"": ""libero_object"", ""task_id"": 9, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""f186e0d22bf177295ab27ef7e7fe3ae04b7cd392ba9a1e86621fb4c75ce0335b"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,210,210,219,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,9,libero_object/task_09/state_011/clean/attempt_01,"{""episode_key"": ""libero_object/task_09/state_011/clean/attempt_01"", ""n_privileged_records"": 226, ""parent_key"": ""libero_object/task_09/state_011"", ""state_id"": 11, ""suite"": ""libero_object"", ""task_id"": 9, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""ac52af94e151e6b90790ac403293bbae72ec13f137d374c3b4191fac6a6b84d7"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,166,166,175,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,9,libero_object/task_09/state_012/clean/attempt_01,"{""episode_key"": ""libero_object/task_09/state_012/clean/attempt_01"", ""n_privileged_records"": 144, ""parent_key"": ""libero_object/task_09/state_012"", ""state_id"": 12, ""suite"": ""libero_object"", ""task_id"": 9, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""1c12af9746b6a2b225a06c5dae9fc37d8c6f1b6fe3a3f15002f70e5ba154625c"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,81,81,90,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,9,libero_object/task_09/state_013/clean/attempt_01,"{""episode_key"": ""libero_object/task_09/state_013/clean/attempt_01"", ""n_privileged_records"": 147, ""parent_key"": ""libero_object/task_09/state_013"", ""state_id"": 13, ""suite"": ""libero_object"", ""task_id"": 9, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""c452add5893a84302433560917aaa2e556220db7a08120f75e1181fb51e30d31"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,77,77,86,UNKNOWN,,False,real source differs from canonical constant/default fields
libero_object,9,libero_object/task_09/state_014/clean/attempt_01,"{""episode_key"": ""libero_object/task_09/state_014/clean/attempt_01"", ""n_privileged_records"": 130, ""parent_key"": ""libero_object/task_09/state_014"", ""state_id"": 14, ""suite"": ""libero_object"", ""task_id"": 9, ""teacher_anchor_step"": 0, ""teacher_artifact_sha256"": ""1494027a18e0159000db3ee66adc4ece9792774c34fc504f6f86e22639c0baee"", ""teacher_confidence"": 0.5, ""teacher_invalid_reason"": """", ""teacher_label_valid"": true, ""teacher_window_end"": 10, ""teacher_window_start"": 0}",True,CLEAN2000_SUPERVISION_AUTH_V1_2/TEACHER_EVENT_INDEX.jsonl,d840aa6752fb0425d6d6da264bcb2bfd35157fc619338c6922eeb43d38ce397c,81,81,90,UNKNOWN,,False,real source differs from canonical constant/default fields
