path,relative_path,type,size,mtime,sha256,git_tracked,git_status,scientific_relevance,used_by_experiment,contains_secret_risk,preservation_status,notes
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_phase8_frozen.py,scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_phase8_frozen.py,py,30321,1782582034.0496,bc607814894657b290b2bf858281072688ab94539c28ce4e9d4b8b50ad9b8dd7,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_v2.py,scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_v2.py,py,29238,1782548415.0319245,84d124255478295282699699ed6dbb77c8d530a98170e821a0a9fdbd4e0b0b0b,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_v2.py.phase8_backup_20260627,scripts/stageb/run_v2_vis_sc5_mlp_bridge_telemetry_v2.py.phase8_backup_20260627,phase8_backup_20260627,28211,1782545574.3025239,c1af3159c83cb32b2fd0a721f9aed93680c79389d2cee2718e17b6541c5c08d6,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_vis_canary_worker.py,scripts/stageb/run_vis_canary_worker.py,py,2370,1782669498.110432,202a8c84e5b5b02d8152322861a6492775c5a239b613cc63284bb5774d3cffe0,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_vis_formal_worker.py,scripts/stageb/run_vis_formal_worker.py,py,3309,1782802826.1991682,e21f7fbe7f78003ac2e626bfe9ddb047c194022727bb4d9bc19b9ce0876e337c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_vis_formal_worker.py.bak,scripts/stageb/run_vis_formal_worker.py.bak,bak,3309,1782802204.3696325,e21f7fbe7f78003ac2e626bfe9ddb047c194022727bb4d9bc19b9ce0876e337c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/run_vis_formal_worker_v2.py,scripts/stageb/run_vis_formal_worker_v2.py,py,3567,1782802838.3793557,1abb3bd56afd68b528d85dc0753c2494ddc5d5e3b96eb468c2297200c1cc9967,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/train_sc5_loto_v3.py,scripts/stageb/train_sc5_loto_v3.py,py,14326,1782630658.6245012,0c5eb6d4ed9d4e43aef67798334efb9daabc5216def4850e03e98b52c63434e8,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/train_sc5_strict_fold0_v1.py,scripts/stageb/train_sc5_strict_fold0_v1.py,py,16974,1782620650.9797359,af912a5e69bcf80700105cdbb8e6a0eca9003518f561078abb184774d59d2ccf,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/train_sc5_strict_fold0_v2.py,scripts/stageb/train_sc5_strict_fold0_v2.py,py,21332,1782625600.338788,be688c4d0c32bbe8496954fd147d9df7ce3f9c655a63d6ad1012c0c55e32759f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/v5_perturbation.py,scripts/stageb/v5_perturbation.py,py,4385,1782240304.4236922,7feffefdc9bcd995ef38735180177747d8b97f00cde7901580d31febca06a168,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/scripts/stageb/verify_loto_freeze.py,scripts/stageb/verify_loto_freeze.py,py,6401,1782667448.1987202,7b93fe3739707fe8e3d2604e7b13989ebeaf667372a97002d404b33b62590ad0,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/upstream_sc5_cal_only.csv,tables/upstream_sc5_cal_only.csv,csv,2346508,1782083641.3772545,dbfe44f4a31a5742d52bd91991ec0021e4aed757de7ada5c672c6a9f861988cd,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/upstream_sc5_train_val_cal_labeled.csv,tables/upstream_sc5_train_val_cal_labeled.csv,csv,22091631,1782074943.143566,SKIPPED_LARGE,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/upstream_sc5_train_val_cal_only.csv,tables/upstream_sc5_train_val_cal_only.csv,csv,17442530,1782083485.4312644,SKIPPED_LARGE,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/upstream_sc5_train_val_heldout.csv,tables/upstream_sc5_train_val_heldout.csv,csv,17429309,1782084065.8146858,SKIPPED_LARGE,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/upstream_sc5_train_val_only.csv,tables/upstream_sc5_train_val_only.csv,csv,15097072,1782083641.2732532,SKIPPED_LARGE,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tables/v2_sc5_canonical_dataset.csv,tables/v2_sc5_canonical_dataset.csv,csv,16866712,1782092887.4130454,SKIPPED_LARGE,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tests/stageb/test_fold00_golden_parity.py,tests/stageb/test_fold00_golden_parity.py,py,9036,1782630231.481937,4fd2562426241903b0da6225e660ef44682d1ca2c20a53c63ec34e8a417cd873,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tests/stageb/test_train_sc5_strict_fold0_v2.py,tests/stageb/test_train_sc5_strict_fold0_v2.py,py,8960,1782625266.2176602,1eaddb09a3406efd5df35e03d5470f8890a0684e25052f5f0b3303941fdb0a69,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/analyze_determinism.py,tmp/analyze_determinism.py,py,2892,1782469115.9306672,849a4b60d4aa3b35adbca57ea2914a2ad6e7142097d4d1908eb313ee028a483a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/attack_worker.sh,tmp/attack_worker.sh,sh,1508,1782400778.4358938,50402eeef886e6d375c84a8e7b55bbb24f0f680cb6f8a80142c8927865eb7497,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/audit_canaries.py,tmp/audit_canaries.py,py,2092,1782467741.7169747,289a430223b9f8a8540be6ea54623eea93dbab10aade90cb43f0ab8df4e74f37,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/audit_tma_nolock.py,tmp/audit_tma_nolock.py,py,1539,1782467488.9137325,d11e6a301728d7dccd2484d114f596bdd3decb10618cead825563395200aa607,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/auto_watcher.sh,tmp/auto_watcher.sh,sh,4044,1782492896.8505738,560f0469c956e48b3fc831fcb4838835799734cd6f65b6d31c06274efa7756df,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/check_butter.py,tmp/check_butter.py,py,293,1782465859.6694272,bb27e1ab0636a3a6c678f4a250271b4d341929c16f42619d083c0ba11a1824a0,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/ckpt_audit.py,tmp/ckpt_audit.py,py,682,1782091022.0967283,be020c82defd75b88492cdfd701ba4265cc794f7a1911a5315c09c7228021028,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/compute_nad_metrics.py,tmp/compute_nad_metrics.py,py,19357,1782433798.8467834,ef8cdad2f1cc57e8a18ba1b7ee938e8b91b3722518a491da7b308d4fa2f8a708,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cross_suite_qualify.sh,tmp/cross_suite_qualify.sh,sh,2737,1782499061.4814663,65670548d5401fc12b55211e3b74a9dcb195ca9404545b7643258d09a55dafe4,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs2_counter,tmp/cs2_counter,file,2,1782499222.1359484,f0b5c2c2211c8d67ed15e75e656c7862d086e9245420892a7de62cd9ec582a06,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs3_counter,tmp/cs3_counter,file,2,1782499362.2941124,f0b5c2c2211c8d67ed15e75e656c7862d086e9245420892a7de62cd9ec582a06,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs_counter,tmp/cs_counter,file,2,1782499062.9734893,f0b5c2c2211c8d67ed15e75e656c7862d086e9245420892a7de62cd9ec582a06,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs_qualify_final.sh,tmp/cs_qualify_final.sh,sh,2143,1782499452.8355098,986d578d96a671aaab95a4bb40512c49661b6aed2d592df7c606625b85799490,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs_qualify_v2.sh,tmp/cs_qualify_v2.sh,sh,2477,1782499220.483923,a367019791e7d43c255f71807c3640d01935ed572b2115c15f0a95e16de6bd5e,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/cs_qualify_v3.sh,tmp/cs_qualify_v3.sh,sh,2143,1782499353.0299695,986d578d96a671aaab95a4bb40512c49661b6aed2d592df7c606625b85799490,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/det_wrapper2.py,tmp/det_wrapper2.py,py,482,1782064966.9926927,10c36cf6d0ca49fffe57ecaecdee4b99310004b88b997c431350b6e9be7a1875,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/deterministic_wrapper.py,tmp/deterministic_wrapper.py,py,591,1782064933.6082366,71c4d564f66401c1f46fc857a4492e53266a66ce6cacc11600c1dd057e75c461,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/diag_counter,tmp/diag_counter,file,3,1782490326.2954667,9a92adbc0cee38ef658c71ce1b1bf8c65668f166bfb213644c895ccb1ad07a25,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/final_freeze.py,tmp/final_freeze.py,py,6602,1782398796.7263596,db44a3b6fecbd4f1a7e5c5ee3ce49ee99b3205b590e9a1fe4198786d6edae4e7,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/finish_qualify.sh,tmp/finish_qualify.sh,sh,2208,1782483784.9904268,75fe7adcae8ac93dd3b4f490ca223d4cdc674f40cd57b60759528f38875d1020,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/first_divergence_analysis.py,tmp/first_divergence_analysis.py,py,9265,1782489762.9866962,b7b5f2c5113aea8c4e28758d63f9153b98d72f91eb4090678abe2083a9642357,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/fix_corridor.py,tmp/fix_corridor.py,py,880,1782084064.2066653,33ef447309dcd2546bd64808efb0a7c4d68ee7b5cda8e0d4b6d93fdd8e87fcfc,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/fix_early.sh,tmp/fix_early.sh,sh,1244,1782465206.169085,ecf12eb9aea6bc2c0e1fb1433ab111e69333adaa160856e307039465cf18252d,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/full_audit_v2.py,tmp/full_audit_v2.py,py,11134,1782465974.9867718,05a5ebe9b12036ee79c74acc0b5284a76ebf48593979660fe905184c9e65d30c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/generate_breadth_manifest.py,tmp/generate_breadth_manifest.py,py,3827,1782488501.3627756,d8f0446515df4898ca9cb2b27f093c7444861263321d0c3dcd13dcd6ea5695c5,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/generate_cqfr_package.py,tmp/generate_cqfr_package.py,py,5644,1782482682.5333338,3eeec7336e231f5765a4695d9607a500d849cc6ca218db8fb96925819d9916aa,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/head_diag.py,tmp/head_diag.py,py,4440,1782091109.6538801,3591818c4e6fdcd8f46b6183ffcb44814f07ae6c7cb56b3ab0076a57ee458e98,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/head_diag2.py,tmp/head_diag2.py,py,4195,1782091143.4103236,29d44d3853a056a15d13ada9a19edab3bbf84a5201703f7148b443fb9e1b3517,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_all_qualify.sh,tmp/launch_all_qualify.sh,sh,496,1782482854.564026,f9f4c014b8de1eda4d473887783e32d75d5ed0b93773dc80eecb342458705930,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_preflight.sh,tmp/launch_preflight.sh,sh,1760,1782491393.5960548,0887ad4b0c4c47a62dd0761fb45e87ddb0745bc7c977bc3fb45402dd2d2d1d8e,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_repeat_staggered.sh,tmp/launch_repeat_staggered.sh,sh,1071,1782500881.9375408,cb14f05cfdb7449032dc2d5aacb33a42a2899759c0c6b3f950a4c0797267d79a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_repeatability.sh,tmp/launch_repeatability.sh,sh,2645,1782486520.6720698,5388c31ae705bf897e4129e15e4a924182fc99ed149167f21c7dfe3eb9bafd3a,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_stage_c.sh,tmp/launch_stage_c.sh,sh,2956,1782492111.9392145,f397fd5853ef66179627e7df740e6e61531ec39b060f89dd652519c69e4232ad,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/launch_stage_d.sh,tmp/launch_stage_d.sh,sh,2310,1782492749.6764553,bb098615070aa68d6b3dfe5ca0633298b2b85664e5d816bdfd8628e9983924f3,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/night_pipeline_state.sh,tmp/night_pipeline_state.sh,sh,1196,1782066416.3120456,dbfac437acf203e12ab9ee397d079405460cb0bcc4ef4352a55f1d327824d065,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/night_state.sh,tmp/night_state.sh,sh,1851,1782066428.1122036,fe74b418071dd2f713c8ecda61ef32aee5291ffd295d006ea6e88f3fd187cd69,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/p3_counter,tmp/p3_counter,file,4,1782477632.2140474,ce678067b339bdf19e0ed36e1f3a8c007439b2135a412cfda3ea1169e32dd1fc,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/p4_counter,tmp/p4_counter,file,3,1782481586.9642115,f4ccd05b3271c386ee55d9876c7450012a3b361e5065c09dc22075e38b3cc35c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/p4_counter_worker.sh,tmp/p4_counter_worker.sh,sh,588,1782480766.6996167,c2c86b17bb5332f6e1cda3f066fe0c5ac62af5fd6ca22f2219056f7f712ebe9f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/parity_audit.py,tmp/parity_audit.py,py,7024,1782485412.1910567,a8f2b5e61610a7ef2e558ed6feac5abc43d91f5cac55f7ef61777fd5e3f8e3a9,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase1_canary_launcher.sh,tmp/phase1_canary_launcher.sh,sh,3006,1782467051.1561377,0577eec26c76ac52a00ac60a11ee9a030f534b92dcc7c3cc025c67b19cad99e1,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase2_clean_launcher.sh,tmp/phase2_clean_launcher.sh,sh,2867,1782468320.4964273,418f9fbf8a6457e680f69816b7b88328cceaa39916713e6894686b27d00d781e,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase3_autohandoff.sh,tmp/phase3_autohandoff.sh,sh,1628,1782469171.3313801,5ccefa654406c47e02253378b5e84c447738b67362bec9bbf6dd70c4abb1e294,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase3_counter.sh,tmp/phase3_counter.sh,sh,1062,1782472753.5502737,a5514e9ee2ce031b346d75dd8028b10541fa39d719718ab740fcc030e849c102,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase3_gpu_worker.sh,tmp/phase3_gpu_worker.sh,sh,587,1782472702.3015678,1036e2c38cbee55cce5dbf9698f40723ad1efbd41d12d2f97a47069c260da1b4,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase3_refresh_launcher.sh,tmp/phase3_refresh_launcher.sh,sh,3294,1782468902.4319189,60ad166c058684f448c2f12b1eaed64292fa1b26bbac3ba9f931fbf3549b5c6d,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase4_uada_launcher.sh,tmp/phase4_uada_launcher.sh,sh,2928,1782477972.9071023,f8259f7029e589078deb38f13b6ad0a91be48f6ef8ed3b85c40fcced0104b2c3,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase6_clean_qualify.sh,tmp/phase6_clean_qualify.sh,sh,3121,1782482753.0624397,034d86dbc5140dc1e9bd044c1773c30a7a249b269fe2e6e1415bf81be11187db,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase7_attack_audit.py,tmp/phase7_attack_audit.py,py,21287,1782402269.2352614,92be67cc54585e6d89765a7f2a89ecf3064ae88ed8b22972dc5aebdc455640ea,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase7_formal44_recalc.py,tmp/phase7_formal44_recalc.py,py,9253,1782402267.1952362,62a848dff36ae34d6f9df51c042c771508505ce2825c61518a9d4084b874bd08,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase7_rvc_launcher.py,tmp/phase7_rvc_launcher.py,py,7593,1782402270.72728,110ec3a98b93a3bd9eac638208fa9926c378da97144c057b19f70d9945c3d3ea,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase7b_census.sh,tmp/phase7b_census.sh,sh,1951,1782389142.6792502,346c9a4871243d3e0b57fe52567f04fe8ca731f0ee5bf5db29b182a63b45782b,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase8_dispatcher.sh,tmp/phase8_dispatcher.sh,sh,733,1782546637.3657079,c633029c8cc960e8d2560d5e7dcf9c548a26e84403714ceda5a01d5054495811,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/phase8_simple_launch.sh,tmp/phase8_simple_launch.sh,sh,3149,1782546637.361708,5bc97520f723485c88c0d821c2b6aa7ea831358ecaec672536838fc0a349d967,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/pre_trigger_check.py,tmp/pre_trigger_check.py,py,2938,1782491262.6420202,4e4b5285bd6c036022af7f7bac358aef241e394aaf77ad9b8790a0b2dd8d93e8,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/prepare_csv_v2.py,tmp/prepare_csv_v2.py,py,940,1782083639.6652327,8fa1d4ff40e65cf37fd01349f19290424bda05bd45c7b13139022027eedaefbf,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/prepare_csv_v3.py,tmp/prepare_csv_v3.py,py,746,1782083849.1199107,f46dd9952c3ac9e8536b3af8a2ef84fc02a24468465dcc7e2decd77c181e8acf,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/prepare_t0_csv.py,tmp/prepare_t0_csv.py,py,428,1782083483.7952435,7ebd5c58de5b8d0860252a13e9c0681a9e41342aba8eb6f0cd367a5003a0f45c,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/quick_summary.py,tmp/quick_summary.py,py,2134,1782490924.7767704,fd7016690498b4a4d6a8d4932a13aa26538cecec3fe6897bbdb5fa507c3227cd,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/rpt_counter,tmp/rpt_counter,file,3,1782488091.9962482,238903180cc104ec2c5d8b3f20c5bc61b389ec0a967df8cc208cdc7cd454174f,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/rpt_dispatch.sh,tmp/rpt_dispatch.sh,sh,604,1782486557.4406397,d296da10f230d952ff06cb081a9546a596d0371d531a1c42aa2e99c86b1f3258,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/rpt_final.sh,tmp/rpt_final.sh,sh,758,1782502433.5494487,33b4e44c98e59aef469e8c2a87e42a001629820c76ed672d743b4863bf730d21,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
/mnt/sdc/dty_user/openvla_attack/tmp/rpt_go.sh,tmp/rpt_go.sh,sh,767,1782503089.2106607,7d96ab00d56dedacfee87ff1ca35d48c8c75f75ea62c0bbedcbfe4943c6a9de9,False,untracked,UNKNOWN,UNKNOWN,UNREVIEWED,INVENTORIED_NOT_COPIED,from git status --porcelain
