suite,task_idx,task_name,instruction,bddl_file,problem_folder,all_sites,default_sites,candidate_objects,primary_site,object_key,resolution,verified,error
libero_10,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,put both the alphabet soup and the tomato sauce in the basket,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket.bddl,libero_10,living_room_table_basket_init_region|living_room_table_milk_init_region|living_room_table_cream_cheese_init_region|living_room_table_orange_juice_init_region|living_room_table_tomato_sauce_init_region|living_room_table_alphabet_soup_init_region|living_room_table_butter_init_region|living_room_table_ketchup_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|orange_juice_1_default_site|milk_1_default_site|butter_1_default_site|basket_1_contain_region|basket_1_default_site,alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|orange_juice_1_default_site|milk_1_default_site|butter_1_default_site|basket_1_default_site,alphabet_soup|cream_cheese|tomato_sauce|ketchup|orange_juice|milk|butter|basket,alphabet_soup_1_default_site,alphabet_soup,first_non_furniture,false,
libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,put both the cream cheese box and the butter in the basket,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket.bddl,libero_10,living_room_table_basket_init_region|living_room_table_milk_init_region|living_room_table_cream_cheese_init_region|living_room_table_orange_juice_init_region|living_room_table_tomato_sauce_init_region|living_room_table_alphabet_soup_init_region|living_room_table_butter_init_region|living_room_table_ketchup_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|orange_juice_1_default_site|milk_1_default_site|butter_1_default_site|basket_1_contain_region|basket_1_default_site,alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|orange_juice_1_default_site|milk_1_default_site|butter_1_default_site|basket_1_default_site,alphabet_soup|cream_cheese|tomato_sauce|ketchup|orange_juice|milk|butter|basket,alphabet_soup_1_default_site,alphabet_soup,first_non_furniture,false,
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it.bddl,libero_10,table_top|kitchen_table_flat_stove_init_region|kitchen_table_frypan_init_region|kitchen_table_moka_pot_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|chefmate_8_frypan_1_default_site|moka_pot_1_default_site|flat_stove_1_default_site|flat_stove_1_cook_region|flat_stove_1_burner,chefmate_8_frypan_1_default_site|moka_pot_1_default_site|flat_stove_1_default_site,chefmate_8_frypan|moka_pot|flat_stove,chefmate_8_frypan_1_default_site,chefmate_8_frypan,first_non_furniture,false,
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it.bddl,libero_10,table_top|kitchen_table_white_cabinet_init_region|kitchen_table_wine_rack_init_region|kitchen_table_akita_black_bowl_init_region|kitchen_table_wine_bottle_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|akita_black_bowl_1_default_site|wine_bottle_1_default_site|white_cabinet_1_default_site|white_cabinet_1_top_side|white_cabinet_1_top_region|white_cabinet_1_middle_region|white_cabinet_1_bottom_region|wine_rack_1_top_region|wine_rack_1_default_site,akita_black_bowl_1_default_site|wine_bottle_1_default_site|white_cabinet_1_default_site|wine_rack_1_default_site,akita_black_bowl|wine_bottle|white_cabinet|wine_rack,akita_black_bowl_1_default_site,akita_black_bowl,first_non_furniture,false,
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate.bddl,libero_10,living_room_table_plate_left_region|living_room_table_plate_right_region|living_room_table_porcelain_mug_init_region|living_room_table_white_yellow_mug_init_region|living_room_table_red_coffee_mug_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|porcelain_mug_1_default_site|red_coffee_mug_1_default_site|white_yellow_mug_1_default_site|plate_1_default_site|plate_2_default_site,porcelain_mug_1_default_site|red_coffee_mug_1_default_site|white_yellow_mug_1_default_site|plate_1_default_site|plate_2_default_site,porcelain_mug|red_coffee_mug|white_yellow_mug|plate,porcelain_mug_1_default_site,porcelain_mug,first_non_furniture,false,
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.bddl,libero_10,study_table_desk_caddy_init_region|study_table_black_book_init_region|study_table_white_yellow_mug_init_region|study_table_desk_caddy_right_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|black_book_1_default_site|white_yellow_mug_1_default_site|desk_caddy_1_right_contain_region|desk_caddy_1_left_contain_region|desk_caddy_1_back_contain_region|desk_caddy_1_front_contain_region|desk_caddy_1_default_site,black_book_1_default_site|white_yellow_mug_1_default_site|desk_caddy_1_default_site,black_book|white_yellow_mug|desk_caddy,black_book_1_default_site,black_book,first_non_furniture,false,
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate.bddl,libero_10,living_room_table_plate_left_region|living_room_table_plate_right_region|living_room_table_plate_init_region|living_room_table_porcelain_mug_init_region|living_room_table_chocolate_pudding_init_region|living_room_table_red_coffee_mug_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|porcelain_mug_1_default_site|red_coffee_mug_1_default_site|plate_1_default_site|chocolate_pudding_1_default_site,porcelain_mug_1_default_site|red_coffee_mug_1_default_site|plate_1_default_site|chocolate_pudding_1_default_site,porcelain_mug|red_coffee_mug|plate|chocolate_pudding,porcelain_mug_1_default_site,porcelain_mug,first_non_furniture,false,
libero_10,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket.bddl,libero_10,living_room_table_basket_init_region|living_room_table_alphabet_soup_init_region|living_room_table_cream_cheese_init_region|living_room_table_tomato_sauce_init_region|living_room_table_ketchup_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|basket_1_contain_region|basket_1_default_site,alphabet_soup_1_default_site|cream_cheese_1_default_site|tomato_sauce_1_default_site|ketchup_1_default_site|basket_1_default_site,alphabet_soup|cream_cheese|tomato_sauce|ketchup|basket,alphabet_soup_1_default_site,alphabet_soup,first_non_furniture,false,
libero_10,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove.bddl,libero_10,table_top|kitchen_table_flat_stove_init_region|kitchen_table_moka_pot_right_init_region|kitchen_table_moka_pot_left_init_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|moka_pot_1_default_site|moka_pot_2_default_site|flat_stove_1_default_site|flat_stove_1_cook_region|flat_stove_1_burner,moka_pot_1_default_site|moka_pot_2_default_site|flat_stove_1_default_site,moka_pot|flat_stove,moka_pot_1_default_site,moka_pot,first_non_furniture,false,
libero_10,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,/mnt/sdc/dty_user/pi0_openpi/third_party/libero/libero/libero/./bddl_files/libero_10/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it.bddl,libero_10,table_top|kitchen_table_microwave_init_region|kitchen_table_white_yellow_mug_init_region|kitchen_table_porcelain_mug_init_region|kitchen_table_porcelain_mug_front_region|gripper0_ft_frame|gripper0_grip_site|gripper0_ee_x|gripper0_ee_y|gripper0_ee_z|gripper0_grip_site_cylinder|porcelain_mug_1_default_site|white_yellow_mug_1_default_site|microwave_1_top_side|microwave_1_heating_region|microwave_1_default_site,porcelain_mug_1_default_site|white_yellow_mug_1_default_site|microwave_1_default_site,porcelain_mug|white_yellow_mug|microwave,porcelain_mug_1_default_site,porcelain_mug,first_non_furniture,false,
