trace_file,recovery_status,has_correct_qpos,has_env_action,n_steps,columns
trace_salad_dressing_random_linf_job1041.csv,NOT_RECOVERABLE,False,False,64,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job1065.csv,NOT_RECOVERABLE,False,False,96,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job1077.csv,NOT_RECOVERABLE,False,False,139,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job1083.csv,NOT_RECOVERABLE,False,False,112,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job1089.csv,NOT_RECOVERABLE,False,False,129,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job1111.csv,NOT_RECOVERABLE,False,False,101,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job22.csv,DIRECT_RECOVERABLE,True,False,101,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job31.csv,NOT_RECOVERABLE,False,False,108,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job49.csv,NOT_RECOVERABLE,False,False,125,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_random_linf_job91.csv,NOT_RECOVERABLE,False,False,136,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1040.csv,NOT_RECOVERABLE,False,False,64,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1064.csv,NOT_RECOVERABLE,False,False,96,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1076.csv,NOT_RECOVERABLE,False,False,139,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1082.csv,NOT_RECOVERABLE,False,False,112,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1088.csv,NOT_RECOVERABLE,False,False,129,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job1110.csv,NOT_RECOVERABLE,False,False,101,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job112.csv,NOT_RECOVERABLE,False,False,148,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job118.csv,NOT_RECOVERABLE,False,False,163,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job20.csv,NOT_RECOVERABLE,False,False,115,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job22.csv,NOT_RECOVERABLE,False,False,101,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job28.csv,NOT_RECOVERABLE,False,False,122,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job30.csv,NOT_RECOVERABLE,False,False,108,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job44.csv,NOT_RECOVERABLE,False,False,108,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job46.csv,NOT_RECOVERABLE,False,False,94,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job48.csv,NOT_RECOVERABLE,False,False,125,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job50.csv,NOT_RECOVERABLE,False,False,111,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job90.csv,NOT_RECOVERABLE,False,False,136,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_salad_dressing_vis_pgd_job98.csv,NOT_RECOVERABLE,False,False,120,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1.csv,NOT_RECOVERABLE,False,False,213,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1021.csv,NOT_RECOVERABLE,False,False,113,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1023.csv,NOT_RECOVERABLE,False,False,152,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1025.csv,NOT_RECOVERABLE,False,False,74,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1031.csv,NOT_RECOVERABLE,False,False,192,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1043.csv,NOT_RECOVERABLE,False,False,171,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1051.csv,NOT_RECOVERABLE,False,False,111,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job1117.csv,NOT_RECOVERABLE,False,False,151,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job2.csv,NOT_RECOVERABLE,False,False,199,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job25.csv,NOT_RECOVERABLE,False,False,150,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_random_linf_job73.csv,NOT_RECOVERABLE,False,False,171,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job0.csv,NOT_RECOVERABLE,False,False,213,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1020.csv,NOT_RECOVERABLE,False,False,113,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1022.csv,NOT_RECOVERABLE,False,False,152,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1024.csv,NOT_RECOVERABLE,False,False,74,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1030.csv,NOT_RECOVERABLE,False,False,192,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1042.csv,NOT_RECOVERABLE,False,False,171,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
trace_tomato_sauce_vis_pgd_job1050.csv,NOT_RECOVERABLE,False,False,111,"arm_l2,attack_this_step,attacks_applied,done,env_grip,gripper_qpos,in_window,pgd_applied,step"
