episode_path,suite,condition,tier,step_core_complete,features_25d_columns_complete,features_25d_finite_all_rows,detector_fields_complete,sim_state_complete,visual_frames_npz,raw_video_available,privileged_valid,teacher_abstain,same_schema_commit_6379397
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r1_best_VIS_gripper_targeted_stronger_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r0_clean_detect,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r2_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r1_best_VIS_gripper_targeted_stronger_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r0_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r0_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r1_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r0_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r2_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r1_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r2_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r0_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r0_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r1_clean_detect,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r0_best_VIS_gripper_targeted_stronger_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r1_clean_detect,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r2_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r1_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r1_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r2_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r1_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r2_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s0_r2_best_VIS_gripper_targeted_stronger_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r2_clean_detect,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s5_r1_random_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r2_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r2_command_open_0.75_same_autowindow,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r0_VIS_current_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/overnight_bowl_plate_table2small_with_relay_20260522/runs/goal_put_the_bowl_on_the_plate_s4_r2_best_VIS_gripper_targeted_stronger_same_autowindow,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_clean_gate_state1_seed1_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_clean_gate_state1_seed1_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_clean_gate_state1_seed1_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_clean_gate_state1_seed1_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_oracle_state1_seed1_rel0_30,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_vis_state1_seed1_rel0_30,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s1/moka_clean_gate_state1_seed1_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s3/moka_clean_gate_state1_seed3_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s3/moka_clean_gate_state1_seed3_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s3/moka_clean_gate_state1_seed3_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s3/moka_clean_gate_state1_seed3_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_clean_gate_state1_seed2_rep2,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_clean_gate_state1_seed2_rep3,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_clean_gate_state1_seed2_rep5,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_oracle_state1_seed2_rel0_30,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_clean_gate_state1_seed2_rep1,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_twopot_window_theory_series_20260512/relay_s2/moka_clean_gate_state1_seed2_rep4,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_state0_balanced_clean_20260518/old2080ti_20260518_full4_smoke_goal_open_the_middle_drawer_of_the_cabinet_state0_seed1_clean,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_state0_balanced_clean_20260518/old2080ti_20260518_full4_smoke_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state0_seed1_clean,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_state0_balanced_clean_20260518/old2080ti_20260518_full4_smoke_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state0_seed1_clean,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_state0_balanced_clean_20260518/old2080ti_20260518_full4_smoke_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_seed1_clean,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/d4_smoke_gpu26_r2/milk_s23_shadow_attempt1,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_first_pot_vis_control_20260512/moka_ctrl_same_gate_zero_margin_state1_seed2_w790_805,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_first_pot_vis_control_20260512/moka_oracle_state1_seed2_w790_805_visctrl_ref,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_first_pot_vis_control_20260512/moka_vis_margin_prevdelta_state1_seed2_w790_805,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_first_pot_vis_control_20260512/moka_clean_state1_seed2_visctrl_ref,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/moka_first_pot_vis_control_20260512/moka_ctrl_random_direction_state1_seed2_w790_805,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_v2_integration_r1/seed81_TRUE,,TRUE,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_v2_integration_r1/seed81_RAND,,RAND,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_v2_integration_r1/seed81_SHUFFLED,,SHUFFLED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/l3_h5_v2_integration_r1/seed81_CLEAN,,CLEAN,TIER_D_LEGACY_REFERENCE_ONLY,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/libero_full4_clean_official_aligned_eager_10states_20260525_preflight_canary/runs/official_eager_canary_spatial_state0,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state8,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_state1,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_state8,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state3,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_state7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_state9,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state4,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_state6,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state5,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_state4,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_state9,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_state6,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state4,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_state3,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state8,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state6,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state5,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state4,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state3,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state9,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state1,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_state5,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state8,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state9,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_state7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state7,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_state3,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state2,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state4,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state9,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_state2,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_state2,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state5,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_state0,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state5,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state2,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
/data/liuyu/outputs/milestone_2e4_cross_suite300_privileged_artifact_rich_20260527/runs/libero_10/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state8,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,False,False,False
